learning_id,employee_id,department,job_level,course_name,course_category,provider,start_date,completion_date,status,score_pct,hours_spent,certification_earned,mandatory,mode,rating_by_learner,manager_id
LRN00637,EMP00282,Product,L4,Excel Advanced,Compliance,Coursera,2024-06-10,2024-09-21,Dropped,92,36.3,No,Yes,Online Self-Paced,1.2,MGR0030
LRN00638,EMP01087,Marketing,L2,Financial Acumen,Leadership,HarvardX,2025-04-22,2025-08-01,Completed,80,20.3,No,No,Blended,1.9,MGR0012
LRN00639,EMP00223,Customer Success,L4,Project Management Professional,Technical,HarvardX,2022-06-02,2022-08-20,In Progress,74,25.9,No,No,Virtual Instructor-Led,2.3,MGR0044
LRN00640,EMP00099,Operations,L7,Machine Learning Basics,Domain,Udemy,2022-08-28,2022-10-24,Not Started,69,31.3,No,No,Online Self-Paced,1.1,MGR0019
LRN00641,EMP00535,Product,L7,Machine Learning Basics,Domain,Coursera,2024-07-07,2024-10-19,In Progress,91,16.2,Yes,No,Blended,4.5,MGR0047
LRN00642,EMP00084,Customer Success,L4,DEI in the Workplace,Leadership,Pluralsight,2025-12-09,2026-02-27,Dropped,64,26.1,No,No,Blended,4.3,MGR0015
LRN00643,EMP00769,Legal,L2,Design Thinking,Compliance,Coursera,2025-06-30,2025-09-28,In Progress,75,1.0,No,No,In-Person,1.0,MGR0001
LRN00644,EMP01145,Finance,L1,Financial Acumen,Leadership,Pluralsight,2025-08-26,2025-10-24,Completed,56,3.1,No,Yes,Virtual Instructor-Led,1.0,MGR0042
LRN00645,EMP00025,Product,L4,Design Thinking,Domain,HarvardX,2024-08-18,2024-11-20,Dropped,57,36.7,No,No,Blended,3.8,MGR0027
LRN00646,EMP00535,Engineering,L2,Project Management Professional,Technical,Coursera,2024-05-23,2024-09-01,Completed,59,7.2,No,No,In-Person,4.4,MGR0028
LRN00647,EMP00847,Operations,L1,Safety & Compliance,Compliance,Pluralsight,2022-06-20,2022-09-13,Dropped,76,39.7,No,No,Blended,4.3,MGR0020
LRN00648,EMP01116,Customer Success,L2,Power BI Essentials,Domain,Coursera,2023-03-24,2023-05-18,Not Started,51,25.1,Yes,Yes,Blended,4.6,MGR0005
LRN00649,EMP00830,Finance,L5,Project Management Professional,Compliance,Udemy,2024-07-21,2024-10-15,Not Started,60,18.0,No,No,Online Self-Paced,3.7,MGR0044
LRN00650,EMP00053,Design,L7,Cloud Fundamentals,Compliance,Internal LMS,2024-07-24,2024-10-21,In Progress,53,30.2,No,No,In-Person,4.4,MGR0025
LRN00651,EMP00671,Marketing,L5,SQL Mastery,Soft Skills,HarvardX,2025-11-09,2026-02-23,Not Started,80,4.9,Yes,No,Blended,3.2,MGR0032
LRN00652,EMP00235,Design,L1,Python for Data Science,Technical,Udemy,2023-04-21,2023-08-01,Dropped,80,16.4,Yes,Yes,Virtual Instructor-Led,1.6,MGR0002
LRN00653,EMP00512,Design,L6,SQL Mastery,Compliance,Custom,2025-08-20,2025-10-05,In Progress,82,7.1,No,No,In-Person,1.7,MGR0002
LRN00654,EMP00637,Sales,L2,Agile & Scrum Certification,Compliance,HarvardX,2025-05-18,2025-09-15,Dropped,61,25.5,Yes,Yes,Online Self-Paced,1.7,MGR0017
LRN00655,EMP00054,IT,L3,Leadership Foundations,Technical,Coursera,2026-07-24,2026-07-31,Dropped,71,10.8,No,No,In-Person,1.4,MGR0050
LRN00656,EMP00655,Legal,L6,DEI in the Workplace,Domain,Coursera,2024-03-08,2024-05-30,Not Started,88,37.6,Yes,Yes,Blended,1.6,MGR0040
LRN00657,EMP00988,Operations,L6,Safety & Compliance,Leadership,LinkedIn Learning,2026-07-15,2026-07-31,In Progress,95,36.0,No,Yes,Online Self-Paced,2.6,MGR0020
LRN00658,EMP00364,Customer Success,L5,Communication Skills,Domain,Pluralsight,2023-04-30,2023-08-17,Not Started,78,2.0,Yes,No,Online Self-Paced,3.2,MGR0009
LRN00659,EMP00968,Sales,L1,Agile & Scrum Certification,Compliance,Pluralsight,2023-04-02,2023-05-09,Dropped,56,26.4,No,No,In-Person,2.7,MGR0040
LRN00660,EMP00789,Design,L5,Cloud Fundamentals,Domain,Udemy,2022-04-21,2022-07-25,Not Started,84,37.2,No,Yes,Virtual Instructor-Led,3.6,MGR0030
LRN00661,EMP00992,IT,L7,Python for Data Science,Compliance,Coursera,2026-06-19,2026-07-31,Dropped,71,3.5,No,Yes,In-Person,4.8,MGR0037
LRN00662,EMP00111,HR,L5,Financial Acumen,Soft Skills,HarvardX,2024-07-13,2024-10-14,In Progress,64,37.7,Yes,Yes,In-Person,4.6,MGR0017
LRN00663,EMP00397,Marketing,L6,Cloud Fundamentals,Soft Skills,HarvardX,2025-09-29,2026-01-24,Not Started,90,12.4,Yes,No,Virtual Instructor-Led,4.8,MGR0010
LRN00664,EMP00069,Design,L7,Machine Learning Basics,Domain,Udemy,2022-01-29,2022-04-15,Dropped,61,28.0,No,Yes,In-Person,3.2,MGR0034
LRN00665,EMP00470,Finance,L7,Excel Advanced,Technical,LinkedIn Learning,2022-05-18,2022-07-23,Dropped,91,11.7,No,No,Blended,1.9,MGR0045
LRN00666,EMP00174,Design,L6,Agile & Scrum Certification,Technical,Internal LMS,2023-10-11,2024-01-02,Completed,79,37.2,Yes,Yes,In-Person,1.9,MGR0008
LRN00667,EMP01191,Product,L5,Excel Advanced,Compliance,Udemy,2026-02-02,2026-06-01,Dropped,57,18.8,Yes,Yes,In-Person,3.5,MGR0014
LRN00668,EMP00077,Engineering,L7,Communication Skills,Soft Skills,Pluralsight,2025-12-20,2026-02-22,Completed,78,6.7,No,No,Online Self-Paced,2.6,MGR0032
LRN00669,EMP00676,Finance,L1,Power BI Essentials,Leadership,Udemy,2026-07-17,2026-07-31,Completed,92,37.4,No,Yes,Virtual Instructor-Led,1.5,MGR0033
LRN00670,EMP00092,IT,L2,Excel Advanced,Technical,Custom,2023-02-18,2023-04-17,In Progress,79,1.7,No,Yes,Virtual Instructor-Led,3.6,MGR0033
LRN00671,EMP00033,Product,L2,DEI in the Workplace,Compliance,Coursera,2024-04-18,2024-05-22,Dropped,58,20.4,No,No,In-Person,1.5,MGR0037
LRN00672,EMP00240,IT,L4,Machine Learning Basics,Leadership,Pluralsight,2024-01-27,2024-04-08,Not Started,84,15.7,No,Yes,Blended,4.6,MGR0003
LRN00673,EMP00317,Product,L5,SQL Mastery,Leadership,HarvardX,2025-08-14,2025-10-20,Dropped,76,31.2,No,No,Online Self-Paced,1.5,MGR0004
LRN00674,EMP00714,Operations,L7,Negotiation Skills,Leadership,LinkedIn Learning,2024-04-16,2024-05-29,Completed,94,33.0,No,Yes,Online Self-Paced,2.6,MGR0008
LRN00675,EMP00784,Legal,L4,Financial Acumen,Domain,HarvardX,2023-11-16,2024-01-28,Dropped,98,4.6,No,Yes,Online Self-Paced,5.0,MGR0009
LRN00676,EMP00302,Data Science,L5,Machine Learning Basics,Domain,LinkedIn Learning,2025-05-29,2025-06-29,Not Started,60,34.1,No,Yes,In-Person,2.8,MGR0026
LRN00677,EMP00733,Finance,L3,Python for Data Science,Domain,Internal LMS,2023-10-17,2023-12-27,Not Started,84,20.9,No,Yes,Blended,3.3,MGR0020
LRN00678,EMP01187,Customer Success,L4,Project Management Professional,Domain,Pluralsight,2023-05-08,2023-08-23,Not Started,89,25.8,No,No,Online Self-Paced,2.6,MGR0010
LRN00679,EMP00795,IT,L7,Cloud Fundamentals,Technical,Pluralsight,2026-06-03,2026-07-31,Not Started,88,12.6,No,Yes,Online Self-Paced,4.9,MGR0034
LRN00680,EMP00038,Marketing,L1,Negotiation Skills,Soft Skills,Udemy,2025-03-21,2025-06-22,In Progress,53,21.6,Yes,No,Virtual Instructor-Led,1.1,MGR0038
LRN00681,EMP00424,HR,L4,Negotiation Skills,Soft Skills,Udemy,2023-03-28,2023-05-04,Not Started,59,22.8,No,No,Virtual Instructor-Led,3.2,MGR0007
LRN00682,EMP00296,Design,L4,DEI in the Workplace,Technical,Custom,2025-12-15,2026-02-11,In Progress,73,9.2,No,Yes,In-Person,3.1,MGR0036
LRN00683,EMP00533,Data Science,L7,Financial Acumen,Technical,Internal LMS,2024-11-08,2024-12-18,Dropped,61,19.7,No,Yes,Online Self-Paced,1.5,MGR0008
LRN00684,EMP00668,Finance,L6,Agile & Scrum Certification,Compliance,HarvardX,2022-06-30,2022-10-03,Not Started,50,6.3,No,No,Online Self-Paced,1.1,MGR0045
LRN00685,EMP00797,Customer Success,L1,Cloud Fundamentals,Technical,Udemy,2022-05-25,2022-07-07,In Progress,80,19.6,No,Yes,Online Self-Paced,4.8,MGR0041
LRN00686,EMP00686,Sales,L6,Agile & Scrum Certification,Soft Skills,LinkedIn Learning,2025-07-15,2025-10-10,In Progress,81,7.3,No,Yes,Virtual Instructor-Led,3.5,MGR0044
LRN00687,EMP00612,Engineering,L3,Agile & Scrum Certification,Technical,LinkedIn Learning,2026-06-04,2026-07-24,Completed,78,22.5,No,Yes,In-Person,1.8,MGR0005
LRN00688,EMP00691,Operations,L7,Python for Data Science,Technical,Coursera,2023-07-15,2023-10-29,Completed,66,9.9,No,No,Blended,2.7,MGR0029
LRN00689,EMP00786,Finance,L4,Cloud Fundamentals,Domain,Custom,2023-12-09,2024-03-12,In Progress,74,10.1,No,Yes,In-Person,3.1,MGR0007
LRN00690,EMP01040,Operations,L2,Leadership Foundations,Domain,Pluralsight,2024-04-12,2024-08-04,Completed,94,21.2,Yes,Yes,In-Person,2.5,MGR0033
LRN00691,EMP00117,Data Science,L6,Excel Advanced,Soft Skills,HarvardX,2024-08-19,2024-10-17,In Progress,67,32.1,No,Yes,Online Self-Paced,2.2,MGR0045
LRN00692,EMP00795,Finance,L2,Communication Skills,Technical,Pluralsight,2026-05-23,2026-07-31,In Progress,65,6.1,No,Yes,Blended,4.3,MGR0028
LRN00693,EMP00625,Design,L6,Safety & Compliance,Soft Skills,Coursera,2025-07-07,2025-08-25,In Progress,81,6.7,No,Yes,Online Self-Paced,2.0,MGR0009
LRN00694,EMP00011,Legal,L1,Project Management Professional,Soft Skills,HarvardX,2023-09-19,2024-01-05,Not Started,75,1.3,No,Yes,Blended,2.0,MGR0024
LRN00695,EMP00751,Design,L6,SQL Mastery,Domain,Internal LMS,2022-02-25,2022-06-20,In Progress,74,3.8,No,Yes,Virtual Instructor-Led,2.1,MGR0015
LRN00696,EMP01070,Data Science,L7,Leadership Foundations,Leadership,Custom,2025-07-11,2025-09-22,Completed,61,13.1,No,Yes,Online Self-Paced,3.4,MGR0018
LRN00697,EMP00893,Engineering,L3,Financial Acumen,Compliance,LinkedIn Learning,2024-08-31,2024-11-07,In Progress,67,4.8,No,No,In-Person,2.5,MGR0028
LRN00698,EMP00810,Engineering,L3,SQL Mastery,Compliance,Coursera,2022-05-25,2022-06-27,Completed,78,6.8,No,No,Blended,4.9,MGR0001
LRN00699,EMP00447,Sales,L7,Power BI Essentials,Domain,HarvardX,2024-01-02,2024-04-02,In Progress,79,11.7,No,No,Virtual Instructor-Led,3.0,MGR0047
LRN00700,EMP00380,Finance,L7,Financial Acumen,Leadership,Internal LMS,2024-09-13,2024-11-03,Dropped,82,12.8,Yes,Yes,Blended,3.6,MGR0050
LRN00701,EMP00218,Marketing,L7,Financial Acumen,Domain,Coursera,2026-05-27,2026-07-31,Completed,60,11.5,No,No,In-Person,3.6,MGR0033
LRN00702,EMP01194,Finance,L6,Design Thinking,Technical,Udemy,2022-05-31,2022-09-28,Completed,61,34.0,No,No,Online Self-Paced,3.9,MGR0019
LRN00703,EMP01145,Legal,L4,Design Thinking,Leadership,Coursera,2022-03-17,2022-05-27,Dropped,82,38.5,Yes,Yes,Blended,4.4,MGR0018
LRN00704,EMP00153,Legal,L3,Cloud Fundamentals,Soft Skills,Pluralsight,2024-07-31,2024-09-23,Dropped,70,3.2,No,Yes,In-Person,2.1,MGR0023
LRN00705,EMP00264,Customer Success,L1,Financial Acumen,Soft Skills,Pluralsight,2026-06-10,2026-07-31,Not Started,79,30.8,Yes,Yes,Blended,4.8,MGR0025
LRN00706,EMP00034,Design,L2,Machine Learning Basics,Leadership,Coursera,2022-10-11,2022-12-28,In Progress,81,39.7,No,No,Virtual Instructor-Led,3.7,MGR0005
LRN00707,EMP00968,Customer Success,L5,Communication Skills,Soft Skills,HarvardX,2023-03-03,2023-04-19,In Progress,70,12.1,No,No,Online Self-Paced,1.7,MGR0002
LRN00708,EMP00737,Customer Success,L7,DEI in the Workplace,Soft Skills,Coursera,2023-09-30,2024-01-28,Not Started,88,37.2,No,No,Online Self-Paced,2.4,MGR0003
LRN00709,EMP00569,Operations,L7,Leadership Foundations,Technical,HarvardX,2022-04-28,2022-07-18,Dropped,98,16.6,No,Yes,In-Person,3.3,MGR0042
LRN00710,EMP00433,IT,L6,Machine Learning Basics,Domain,LinkedIn Learning,2023-06-19,2023-08-31,In Progress,60,6.6,No,No,Online Self-Paced,1.7,MGR0007
LRN00711,EMP01112,Design,L4,SQL Mastery,Technical,Coursera,2024-04-23,2024-07-30,In Progress,83,35.2,Yes,No,Blended,4.6,MGR0028
LRN00712,EMP00194,Design,L4,Project Management Professional,Technical,Custom,2025-09-07,2025-11-22,Not Started,93,30.1,No,No,Online Self-Paced,4.0,MGR0005
LRN00713,EMP00495,Customer Success,L2,Power BI Essentials,Soft Skills,Udemy,2023-10-10,2024-01-29,Not Started,68,23.8,No,No,In-Person,1.9,MGR0015
LRN00714,EMP00291,Legal,L4,Project Management Professional,Compliance,Custom,2023-08-27,2023-11-08,Dropped,77,29.4,Yes,Yes,In-Person,4.7,MGR0026
LRN00715,EMP00158,Legal,L1,DEI in the Workplace,Soft Skills,Internal LMS,2025-02-25,2025-06-20,Completed,73,17.8,No,No,Blended,1.1,MGR0050
LRN00716,EMP00156,Product,L5,Excel Advanced,Domain,Udemy,2026-02-08,2026-03-22,Not Started,97,25.3,No,Yes,Blended,2.2,MGR0035
LRN00717,EMP00059,Marketing,L4,DEI in the Workplace,Soft Skills,HarvardX,2026-01-13,2026-05-12,In Progress,81,8.5,Yes,No,In-Person,2.6,MGR0024
LRN00718,EMP00313,Sales,L4,Agile & Scrum Certification,Compliance,HarvardX,2026-06-17,2026-07-31,Not Started,85,23.5,No,Yes,Blended,3.2,MGR0020
LRN00719,EMP01142,Engineering,L6,SQL Mastery,Domain,Internal LMS,2023-04-09,2023-05-22,Not Started,73,18.9,No,No,Blended,1.8,MGR0005
LRN00720,EMP00869,Design,L4,DEI in the Workplace,Domain,Udemy,2023-12-03,2024-03-24,In Progress,83,3.7,No,Yes,Virtual Instructor-Led,3.6,MGR0009
LRN00721,EMP00465,Marketing,L7,Safety & Compliance,Soft Skills,Coursera,2026-06-06,2026-07-31,Completed,75,28.6,No,No,Virtual Instructor-Led,4.9,MGR0037
LRN00722,EMP00806,Customer Success,L4,Machine Learning Basics,Soft Skills,Internal LMS,2024-07-12,2024-10-24,Dropped,68,39.4,No,Yes,Online Self-Paced,3.7,MGR0031
LRN00723,EMP00465,Finance,L1,DEI in the Workplace,Soft Skills,LinkedIn Learning,2023-12-31,2024-04-20,Dropped,99,25.4,No,Yes,Online Self-Paced,4.2,MGR0021
LRN00724,EMP00447,Finance,L7,Agile & Scrum Certification,Technical,Udemy,2024-05-08,2024-06-13,In Progress,57,1.9,Yes,No,Virtual Instructor-Led,2.7,MGR0027
LRN00725,EMP00860,Product,L2,Negotiation Skills,Soft Skills,Custom,2025-06-25,2025-09-27,In Progress,63,7.4,No,No,Virtual Instructor-Led,4.9,MGR0013
LRN00726,EMP01157,Legal,L7,Project Management Professional,Leadership,Internal LMS,2022-05-14,2022-07-07,Dropped,87,20.3,Yes,Yes,Online Self-Paced,1.2,MGR0031
LRN00727,EMP00920,Marketing,L4,Safety & Compliance,Technical,Internal LMS,2025-02-13,2025-05-08,Completed,90,12.4,No,Yes,Online Self-Paced,1.6,MGR0035
LRN00728,EMP00524,Data Science,L3,Agile & Scrum Certification,Technical,Custom,2023-03-09,2023-05-26,Not Started,74,1.6,Yes,No,Online Self-Paced,1.0,MGR0041
LRN00729,EMP00806,Operations,L2,Project Management Professional,Compliance,Coursera,2025-11-24,2025-12-30,Completed,66,13.4,No,No,In-Person,3.5,MGR0010
LRN00730,EMP00259,Design,L1,Python for Data Science,Soft Skills,Custom,2022-11-07,2023-01-20,Dropped,91,18.3,Yes,No,In-Person,1.5,MGR0004
LRN00731,EMP01040,Data Science,L1,Power BI Essentials,Compliance,Coursera,2022-06-19,2022-07-19,Dropped,96,37.2,No,Yes,Online Self-Paced,4.7,MGR0002
LRN00732,EMP00879,Legal,L5,Safety & Compliance,Technical,HarvardX,2023-07-29,2023-11-21,Completed,81,24.6,No,Yes,Online Self-Paced,4.8,MGR0031
LRN00733,EMP00301,HR,L1,Agile & Scrum Certification,Soft Skills,HarvardX,2022-08-11,2022-10-23,In Progress,75,32.4,Yes,Yes,Blended,3.7,MGR0023
LRN00734,EMP00209,HR,L4,Negotiation Skills,Soft Skills,HarvardX,2025-01-22,2025-03-13,In Progress,98,38.4,Yes,No,Online Self-Paced,3.7,MGR0009
LRN00735,EMP00487,Engineering,L6,Financial Acumen,Compliance,LinkedIn Learning,2022-07-25,2022-11-05,Dropped,65,24.3,No,No,Virtual Instructor-Led,4.6,MGR0034
LRN00736,EMP00148,Design,L3,SQL Mastery,Technical,Custom,2025-01-25,2025-05-21,In Progress,66,28.0,No,Yes,Blended,3.3,MGR0020
LRN00737,EMP00637,Finance,L3,Negotiation Skills,Technical,HarvardX,2023-03-02,2023-05-30,Not Started,74,17.5,No,Yes,Blended,1.7,MGR0015
LRN00738,EMP00483,IT,L2,DEI in the Workplace,Compliance,LinkedIn Learning,2022-12-15,2023-01-28,Dropped,74,3.7,No,Yes,Online Self-Paced,2.6,MGR0033
LRN00739,EMP00010,Customer Success,L4,Excel Advanced,Soft Skills,HarvardX,2025-12-17,2026-03-17,Completed,94,13.6,Yes,Yes,Virtual Instructor-Led,4.4,MGR0035
LRN00740,EMP00127,IT,L1,Agile & Scrum Certification,Compliance,HarvardX,2023-03-15,2023-06-18,Completed,75,26.8,No,Yes,Online Self-Paced,3.4,MGR0016
LRN00741,EMP00556,Marketing,L7,Python for Data Science,Technical,Pluralsight,2022-01-21,2022-04-07,Completed,99,14.3,No,Yes,Online Self-Paced,1.3,MGR0036
LRN00742,EMP00807,Operations,L7,SQL Mastery,Soft Skills,Coursera,2024-06-17,2024-08-09,Not Started,56,6.7,No,No,Online Self-Paced,3.8,MGR0034
LRN00743,EMP00256,Engineering,L1,Machine Learning Basics,Domain,Internal LMS,2023-10-02,2024-01-14,In Progress,60,7.7,No,No,In-Person,4.2,MGR0017
LRN00744,EMP00820,Legal,L1,Design Thinking,Compliance,Pluralsight,2022-02-26,2022-06-16,In Progress,94,5.6,Yes,No,Blended,3.8,MGR0018
LRN00745,EMP00792,Sales,L5,Power BI Essentials,Domain,Coursera,2025-01-11,2025-03-26,Not Started,94,23.7,No,Yes,Virtual Instructor-Led,4.2,MGR0008
LRN00746,EMP00989,Marketing,L3,Communication Skills,Soft Skills,HarvardX,2025-12-21,2026-01-27,Not Started,54,20.7,Yes,Yes,Blended,1.5,MGR0029
LRN00747,EMP00005,Customer Success,L4,Cloud Fundamentals,Technical,Coursera,2024-11-17,2025-01-29,In Progress,83,28.9,No,Yes,Virtual Instructor-Led,4.9,MGR0010
LRN00748,EMP00734,Product,L1,Financial Acumen,Leadership,Udemy,2022-05-02,2022-07-17,Not Started,87,7.9,No,Yes,Blended,3.9,MGR0031
LRN00749,EMP01179,Marketing,L5,Python for Data Science,Compliance,HarvardX,2025-09-01,2025-11-25,Completed,54,29.3,No,Yes,Virtual Instructor-Led,2.9,MGR0012
LRN00750,EMP00883,Design,L1,SQL Mastery,Soft Skills,LinkedIn Learning,2025-12-09,2026-02-26,Dropped,61,32.8,Yes,Yes,Virtual Instructor-Led,3.9,MGR0006
LRN00751,EMP00340,Legal,L2,Leadership Foundations,Technical,Pluralsight,2022-03-19,2022-05-14,Completed,85,8.7,No,Yes,Online Self-Paced,2.2,MGR0015
LRN00752,EMP00251,IT,L2,Project Management Professional,Compliance,Custom,2025-07-29,2025-09-05,Not Started,65,39.6,Yes,Yes,Virtual Instructor-Led,1.2,MGR0015
LRN00753,EMP00472,IT,L4,Excel Advanced,Domain,Pluralsight,2022-06-13,2022-09-17,Dropped,61,21.4,No,Yes,Virtual Instructor-Led,4.7,MGR0048
LRN00754,EMP00620,Marketing,L7,Power BI Essentials,Domain,Udemy,2022-03-25,2022-07-18,Dropped,82,35.9,Yes,Yes,Blended,4.3,MGR0048
LRN00755,EMP00875,Finance,L2,Financial Acumen,Soft Skills,Udemy,2024-07-28,2024-08-31,Dropped,83,31.4,No,No,Virtual Instructor-Led,4.4,MGR0050
LRN00756,EMP00135,HR,L5,Communication Skills,Compliance,LinkedIn Learning,2025-04-17,2025-06-14,Completed,95,18.7,No,No,In-Person,4.2,MGR0008
LRN00757,EMP01193,Operations,L3,Agile & Scrum Certification,Leadership,HarvardX,2026-06-17,2026-07-31,In Progress,66,10.6,No,No,In-Person,4.2,MGR0005
LRN00758,EMP01077,Customer Success,L5,Excel Advanced,Technical,Udemy,2022-01-20,2022-03-03,Completed,83,26.7,No,No,Virtual Instructor-Led,1.3,MGR0039
LRN00759,EMP00888,Finance,L6,Design Thinking,Soft Skills,HarvardX,2025-07-16,2025-08-16,Dropped,93,5.8,No,No,Blended,4.5,MGR0032
LRN00760,EMP00484,Customer Success,L7,Project Management Professional,Technical,HarvardX,2023-11-09,2024-02-04,Dropped,84,9.4,No,Yes,In-Person,2.9,MGR0006
LRN00761,EMP00230,Engineering,L7,Cloud Fundamentals,Technical,Custom,2026-07-13,2026-07-31,In Progress,57,39.0,No,No,In-Person,2.7,MGR0050
LRN00762,EMP00185,Legal,L5,Financial Acumen,Technical,Custom,2023-02-17,2023-06-16,Not Started,93,27.2,No,No,Online Self-Paced,3.9,MGR0002
LRN00763,EMP00097,Data Science,L3,Cloud Fundamentals,Compliance,Internal LMS,2024-10-07,2024-11-20,Dropped,68,33.4,No,Yes,Online Self-Paced,2.5,MGR0028
LRN00764,EMP00029,Sales,L4,Machine Learning Basics,Compliance,Custom,2022-05-14,2022-08-18,Not Started,60,38.8,No,No,Blended,4.4,MGR0030
LRN00765,EMP00447,Engineering,L4,Financial Acumen,Compliance,Custom,2022-09-02,2022-12-03,In Progress,94,23.4,No,No,Virtual Instructor-Led,2.4,MGR0042
LRN00766,EMP01147,HR,L2,Financial Acumen,Compliance,Coursera,2025-03-01,2025-05-12,Not Started,57,9.8,No,Yes,Blended,4.0,MGR0024
LRN00767,EMP00403,Marketing,L2,Excel Advanced,Compliance,Udemy,2023-07-04,2023-10-14,In Progress,72,14.6,No,No,Virtual Instructor-Led,3.6,MGR0032
LRN00768,EMP00970,Product,L7,Excel Advanced,Technical,Internal LMS,2026-07-22,2026-07-31,Dropped,57,20.3,No,Yes,Blended,4.4,MGR0048
LRN00769,EMP00872,Operations,L4,Agile & Scrum Certification,Compliance,Internal LMS,2024-02-09,2024-04-06,In Progress,83,10.8,No,No,Blended,2.7,MGR0039
LRN00770,EMP00614,Design,L3,Financial Acumen,Compliance,Custom,2024-04-02,2024-06-10,Completed,76,16.0,No,Yes,In-Person,1.9,MGR0033
LRN00771,EMP00813,IT,L2,Python for Data Science,Domain,LinkedIn Learning,2023-01-22,2023-03-02,Completed,91,26.9,No,Yes,Online Self-Paced,3.6,MGR0037
LRN00772,EMP00388,Design,L1,Cloud Fundamentals,Leadership,LinkedIn Learning,2025-01-18,2025-05-16,Completed,72,38.7,No,No,Virtual Instructor-Led,3.7,MGR0035
LRN00773,EMP00253,Legal,L6,Python for Data Science,Technical,Pluralsight,2024-05-28,2024-08-20,Completed,87,4.8,No,No,In-Person,4.9,MGR0045
LRN00774,EMP00682,Customer Success,L1,Negotiation Skills,Compliance,HarvardX,2024-04-26,2024-06-04,Not Started,52,12.2,No,No,Virtual Instructor-Led,2.4,MGR0016
LRN00775,EMP00248,Customer Success,L7,Project Management Professional,Compliance,Pluralsight,2026-07-12,2026-07-31,Not Started,54,15.8,No,Yes,In-Person,2.4,MGR0015
LRN00776,EMP00866,Legal,L7,Design Thinking,Technical,Custom,2023-04-17,2023-06-09,In Progress,71,6.3,Yes,No,Virtual Instructor-Led,5.0,MGR0007
LRN00777,EMP01144,Marketing,L5,DEI in the Workplace,Technical,Coursera,2022-08-30,2022-10-02,Not Started,54,1.3,No,Yes,Online Self-Paced,2.4,MGR0042
LRN00778,EMP00180,Finance,L4,Design Thinking,Domain,Udemy,2024-12-02,2025-03-27,Completed,95,13.6,No,Yes,Virtual Instructor-Led,1.1,MGR0017
LRN00779,EMP01182,Design,L6,Safety & Compliance,Soft Skills,Pluralsight,2024-07-28,2024-11-02,Not Started,96,11.0,No,No,In-Person,2.3,MGR0010
LRN00780,EMP00664,Finance,L4,Design Thinking,Leadership,Custom,2025-06-04,2025-09-03,In Progress,65,9.2,Yes,Yes,Virtual Instructor-Led,3.9,MGR0018
LRN00781,EMP00203,Legal,L6,SQL Mastery,Leadership,Coursera,2024-07-23,2024-09-27,In Progress,73,10.3,Yes,Yes,Virtual Instructor-Led,3.5,MGR0041
LRN00782,EMP00183,IT,L3,Python for Data Science,Technical,LinkedIn Learning,2026-07-05,2026-07-31,In Progress,87,14.1,Yes,No,Online Self-Paced,3.1,MGR0047
LRN00783,EMP00599,Sales,L3,SQL Mastery,Compliance,Udemy,2025-09-06,2025-11-28,In Progress,78,2.3,Yes,No,Virtual Instructor-Led,3.6,MGR0031
LRN00784,EMP00934,Design,L3,Leadership Foundations,Compliance,Coursera,2023-02-04,2023-04-22,In Progress,70,14.4,No,No,Virtual Instructor-Led,1.5,MGR0044
LRN00785,EMP00616,Product,L7,Cloud Fundamentals,Soft Skills,Udemy,2025-01-01,2025-02-04,Completed,89,19.7,Yes,Yes,Virtual Instructor-Led,2.5,MGR0039
LRN00786,EMP00765,Customer Success,L1,Communication Skills,Technical,Internal LMS,2023-04-09,2023-05-21,Not Started,89,33.1,No,Yes,Online Self-Paced,2.2,MGR0033
LRN00787,EMP00823,Operations,L4,Python for Data Science,Domain,Internal LMS,2025-05-24,2025-08-11,Not Started,67,27.0,No,No,Blended,4.8,MGR0024
LRN00788,EMP00878,Sales,L2,Power BI Essentials,Compliance,LinkedIn Learning,2024-01-25,2024-02-29,Completed,98,28.1,No,Yes,Online Self-Paced,4.5,MGR0002
LRN00789,EMP00184,Operations,L1,Safety & Compliance,Soft Skills,Coursera,2025-07-12,2025-10-25,Not Started,60,1.4,No,Yes,Blended,1.5,MGR0012
LRN00790,EMP00616,HR,L3,Excel Advanced,Leadership,LinkedIn Learning,2022-03-28,2022-07-02,In Progress,69,38.6,Yes,No,Blended,2.8,MGR0033
LRN00791,EMP00433,Finance,L1,Machine Learning Basics,Leadership,Udemy,2024-08-30,2024-10-18,In Progress,52,28.8,No,Yes,In-Person,3.0,MGR0041
LRN00792,EMP00800,Design,L1,Project Management Professional,Soft Skills,Udemy,2023-03-11,2023-05-12,Dropped,82,36.4,No,Yes,In-Person,4.6,MGR0011
LRN00793,EMP01093,Operations,L7,Power BI Essentials,Compliance,Internal LMS,2023-10-20,2024-02-08,Not Started,57,12.9,Yes,No,Virtual Instructor-Led,2.7,MGR0004
LRN00794,EMP00492,Customer Success,L4,Excel Advanced,Compliance,Coursera,2023-08-15,2023-09-14,Not Started,85,30.4,Yes,No,In-Person,3.6,MGR0020
LRN00795,EMP00316,Operations,L6,Negotiation Skills,Technical,Pluralsight,2023-09-07,2024-01-01,Dropped,87,8.1,No,No,Blended,3.3,MGR0004
